3.935039672851562500e+02,2.353382720947265625e+02,1.000000000000000000e+00
2.543624114990234375e+02,1.056243362426757812e+02,1.000000000000000000e+00
1.269912414550781250e+02,1.782324523925781250e+02,1.000000000000000000e+00
2.581105041503906250e+02,1.063094253540039062e+02,1.000000000000000000e+00
3.799350585937500000e+02,5.370084381103515625e+01,1.000000000000000000e+00
1.365878143310546875e+02,7.638658905029296875e+01,1.000000000000000000e+00
1.631379699707031250e+02,7.393490600585937500e+01,1.000000000000000000e+00
9.983339691162109375e+01,2.348168945312500000e+02,1.000000000000000000e+00
4.351754455566406250e+02,7.512241363525390625e+01,1.000000000000000000e+00
3.570852050781250000e+02,5.773883438110351562e+01,1.000000000000000000e+00
4.303785705566406250e+02,1.395537414550781250e+02,1.000000000000000000e+00
2.723166198730468750e+02,7.607583618164062500e+01,1.000000000000000000e+00
2.414504089355468750e+02,2.359918975830078125e+02,1.000000000000000000e+00
2.060285491943359375e+02,4.806249618530273438e+01,1.000000000000000000e+00
7.760912322998046875e+01,1.700537719726562500e+02,1.000000000000000000e+00
1.764368438720703125e+02,2.349541473388671875e+02,1.000000000000000000e+00
6.007266998291015625e+01,1.993164062500000000e+02,1.000000000000000000e+00
3.722607421875000000e+02,5.535913848876953125e+01,1.000000000000000000e+00
1.310102386474609375e+02,7.049449157714843750e+01,1.000000000000000000e+00
3.931573486328125000e+02,2.362964782714843750e+02,1.000000000000000000e+00
3.427916870117187500e+02,2.274484252929687500e+02,1.000000000000000000e+00
2.398313903808593750e+02,2.348220825195312500e+02,1.000000000000000000e+00
3.859262695312500000e+02,6.004629516601562500e+01,1.000000000000000000e+00
7.262685394287109375e+01,1.724723663330078125e+02,1.000000000000000000e+00
8.215561676025390625e+01,2.250213470458984375e+02,1.000000000000000000e+00
3.848597412109375000e+02,2.441740417480468750e+02,1.000000000000000000e+00
1.003174209594726562e+02,2.411251373291015625e+02,1.000000000000000000e+00
1.240905761718750000e+02,9.002349853515625000e+01,1.000000000000000000e+00
3.936770935058593750e+02,2.352725830078125000e+02,1.000000000000000000e+00
1.093963012695312500e+02,7.897500610351562500e+01,1.000000000000000000e+00
4.140898132324218750e+02,1.341139984130859375e+02,1.000000000000000000e+00
4.308264465332031250e+02,1.369097900390625000e+02,1.000000000000000000e+00
4.125416259765625000e+02,1.127056198120117188e+02,1.000000000000000000e+00
1.153175430297851562e+02,2.198409881591796875e+02,1.000000000000000000e+00
3.931764831542968750e+02,2.385504302978515625e+02,1.000000000000000000e+00
3.856244201660156250e+02,2.406087646484375000e+02,1.000000000000000000e+00
1.605247344970703125e+02,7.474275970458984375e+01,1.000000000000000000e+00
2.738654785156250000e+02,5.042800521850585938e+01,1.000000000000000000e+00
4.324607849121093750e+02,7.276301574707031250e+01,1.000000000000000000e+00
3.788413085937500000e+02,2.352996063232421875e+02,1.000000000000000000e+00
1.315468902587890625e+02,1.764083862304687500e+02,1.000000000000000000e+00
5.431850814819335938e+01,1.827720794677734375e+02,1.000000000000000000e+00
3.934461975097656250e+02,2.350714874267578125e+02,1.000000000000000000e+00
3.898963012695312500e+02,2.384590606689453125e+02,1.000000000000000000e+00
2.159102935791015625e+02,5.025051498413085938e+01,1.000000000000000000e+00
3.463145751953125000e+02,8.635939788818359375e+01,1.000000000000000000e+00
4.429621582031250000e+02,2.090465698242187500e+02,1.000000000000000000e+00
4.278065490722656250e+02,2.016483154296875000e+02,1.000000000000000000e+00
1.230871887207031250e+02,7.273290252685546875e+01,1.000000000000000000e+00
3.481422424316406250e+02,2.244145355224609375e+02,1.000000000000000000e+00
2.246577758789062500e+02,1.214656600952148438e+02,1.000000000000000000e+00
3.932807617187500000e+02,2.347409973144531250e+02,1.000000000000000000e+00
1.146778945922851562e+02,1.800102539062500000e+02,1.000000000000000000e+00
1.350647125244140625e+02,1.463102416992187500e+02,1.000000000000000000e+00
1.367496185302734375e+02,1.825182189941406250e+02,1.000000000000000000e+00
1.144684219360351562e+02,1.467272186279296875e+02,1.000000000000000000e+00
1.611046447753906250e+02,2.264394226074218750e+02,1.000000000000000000e+00
2.243028564453125000e+02,1.858907165527343750e+02,1.000000000000000000e+00
3.495574035644531250e+02,8.025172424316406250e+01,1.000000000000000000e+00
3.914377441406250000e+02,2.405513916015625000e+02,1.000000000000000000e+00
1.686118164062500000e+02,2.689118041992187500e+02,1.000000000000000000e+00
4.616416931152343750e+02,1.735293273925781250e+02,1.000000000000000000e+00
2.000370025634765625e+02,2.277418518066406250e+02,1.000000000000000000e+00
3.709929809570312500e+02,8.097775268554687500e+01,1.000000000000000000e+00
2.550310974121093750e+02,7.029835510253906250e+01,1.000000000000000000e+00
3.930270690917968750e+02,2.346468963623046875e+02,1.000000000000000000e+00
2.704658508300781250e+02,6.821184539794921875e+01,1.000000000000000000e+00
8.860449218750000000e+01,2.103648529052734375e+02,1.000000000000000000e+00
8.970228576660156250e+01,9.573451232910156250e+01,1.000000000000000000e+00
4.086609191894531250e+02,7.412017059326171875e+01,1.000000000000000000e+00
4.502101440429687500e+02,1.497996063232421875e+02,1.000000000000000000e+00
4.489284667968750000e+02,1.501240081787109375e+02,1.000000000000000000e+00
3.398984069824218750e+02,2.312462463378906250e+02,1.000000000000000000e+00
6.098550415039062500e+01,2.005477447509765625e+02,1.000000000000000000e+00
1.714112243652343750e+02,2.667163391113281250e+02,1.000000000000000000e+00
2.717460021972656250e+02,4.925268554687500000e+01,1.000000000000000000e+00
2.094995574951171875e+02,2.492366027832031250e+02,1.000000000000000000e+00
3.191867980957031250e+02,2.009214630126953125e+02,1.000000000000000000e+00
1.962908172607421875e+02,8.062302398681640625e+01,1.000000000000000000e+00
3.797927551269531250e+02,6.625847625732421875e+01,1.000000000000000000e+00
1.659398193359375000e+02,8.175556182861328125e+01,1.000000000000000000e+00
3.776650695800781250e+02,2.454159393310546875e+02,1.000000000000000000e+00
