3.489549255371093750e+02,2.367235870361328125e+02,1.000000000000000000e+00
2.770291442871093750e+02,1.064582824707031250e+02,1.000000000000000000e+00
1.203094024658203125e+02,1.702985687255859375e+02,1.000000000000000000e+00
2.801855163574218750e+02,1.041757659912109375e+02,1.000000000000000000e+00
3.644875488281250000e+02,5.059977340698242188e+01,1.000000000000000000e+00
1.575416259765625000e+02,7.788884735107421875e+01,1.000000000000000000e+00
1.779664154052734375e+02,8.482644653320312500e+01,1.000000000000000000e+00
8.852735900878906250e+01,2.203460693359375000e+02,1.000000000000000000e+00
4.359114074707031250e+02,7.479360198974609375e+01,1.000000000000000000e+00
3.670708923339843750e+02,5.828976440429687500e+01,1.000000000000000000e+00
4.657036132812500000e+02,1.508263397216796875e+02,1.000000000000000000e+00
2.793160095214843750e+02,8.059057617187500000e+01,1.000000000000000000e+00
2.477929077148437500e+02,2.176819915771484375e+02,1.000000000000000000e+00
2.203375701904296875e+02,5.415076828002929688e+01,1.000000000000000000e+00
7.932540893554687500e+01,1.658478393554687500e+02,1.000000000000000000e+00
1.450981750488281250e+02,2.311977691650390625e+02,1.000000000000000000e+00
6.844960021972656250e+01,1.841735076904296875e+02,1.000000000000000000e+00
3.642994384765625000e+02,5.361970520019531250e+01,1.000000000000000000e+00
1.584487915039062500e+02,7.073849487304687500e+01,1.000000000000000000e+00
3.481405029296875000e+02,2.376896362304687500e+02,1.000000000000000000e+00
3.365521545410156250e+02,2.162599945068359375e+02,1.000000000000000000e+00
2.458223266601562500e+02,2.160165405273437500e+02,1.000000000000000000e+00
3.764453430175781250e+02,5.359760665893554688e+01,1.000000000000000000e+00
7.548625946044921875e+01,1.632529296875000000e+02,1.000000000000000000e+00
7.796373748779296875e+01,2.023582000732421875e+02,1.000000000000000000e+00
3.436901550292968750e+02,2.405420074462890625e+02,1.000000000000000000e+00
8.782122039794921875e+01,2.243203277587890625e+02,1.000000000000000000e+00
1.454082489013671875e+02,8.838351440429687500e+01,1.000000000000000000e+00
3.490086975097656250e+02,2.366908264160156250e+02,1.000000000000000000e+00
1.232380142211914062e+02,8.561111450195312500e+01,1.000000000000000000e+00
4.610484313964843750e+02,1.319199523925781250e+02,1.000000000000000000e+00
4.633705139160156250e+02,1.406222991943359375e+02,1.000000000000000000e+00
4.500997619628906250e+02,1.000469284057617188e+02,1.000000000000000000e+00
1.035226211547851562e+02,2.171383209228515625e+02,1.000000000000000000e+00
3.460537719726562500e+02,2.398746032714843750e+02,1.000000000000000000e+00
3.462762451171875000e+02,2.379001159667968750e+02,1.000000000000000000e+00
1.768421630859375000e+02,8.733975982666015625e+01,1.000000000000000000e+00
2.732582397460937500e+02,6.315442276000976562e+01,1.000000000000000000e+00
4.305324401855468750e+02,7.252211761474609375e+01,1.000000000000000000e+00
3.538218688964843750e+02,2.205141906738281250e+02,1.000000000000000000e+00
1.258730621337890625e+02,1.702626647949218750e+02,1.000000000000000000e+00
6.051024246215820312e+01,1.683075866699218750e+02,1.000000000000000000e+00
3.492334289550781250e+02,2.364258728027343750e+02,1.000000000000000000e+00
3.466458129882812500e+02,2.382080078125000000e+02,1.000000000000000000e+00
2.263487091064453125e+02,5.903756332397460938e+01,1.000000000000000000e+00
3.909659118652343750e+02,8.006803894042968750e+01,1.000000000000000000e+00
3.817295532226562500e+02,2.438576812744140625e+02,1.000000000000000000e+00
3.917226867675781250e+02,2.343742828369140625e+02,1.000000000000000000e+00
1.421482696533203125e+02,7.083444213867187500e+01,1.000000000000000000e+00
3.471174011230468750e+02,2.127559967041015625e+02,1.000000000000000000e+00
2.408637695312500000e+02,1.158491363525390625e+02,1.000000000000000000e+00
3.497369079589843750e+02,2.358755645751953125e+02,1.000000000000000000e+00
1.101184463500976562e+02,1.652063446044921875e+02,1.000000000000000000e+00
1.357754211425781250e+02,1.509434814453125000e+02,1.000000000000000000e+00
1.283371582031250000e+02,1.832841491699218750e+02,1.000000000000000000e+00
1.068429946899414062e+02,1.381745300292968750e+02,1.000000000000000000e+00
1.378597717285156250e+02,2.262978515625000000e+02,1.000000000000000000e+00
